ACTIVE,FAULT_CODE,FAULT_FAMILY,FAULT_MEMBER,PRIORITY,SYSTEM_TS
Y,code_prec,family_prec,member_prec,2,12-May-20 05.46.41.890385 AM
N,code_prec,family_prec,member_prec,2,12-May-20 05.56.17.535814 AM
Y,code_cons,family_cons,member_cons,3,12-May-20 07.00.29.246684 AM
N,code_cons,family_cons,member_cons,3,12-May-20 07.04.35.225418 AM
Y,code_prec,family_prec,member_prec,2,12-May-20 10.47.02.434495 PM
N,code_prec,family_prec,member_prec,2,12-May-20 10.58.11.195766 PM
Y,code_prec,family_prec,member_prec,2,12-May-20 11.10.02.534767 PM
N,code_prec,family_prec,member_prec,2,12-May-20 11.21.17.509341 PM
Y,code_cons,family_cons,member_cons,3,13-May-20 12.21.47.143042 AM
N,code_cons,family_cons,member_cons,3,13-May-20 12.23.49.697164 AM
Y,code_prec,family_prec,member_prec,2,13-May-20 08.15.21.754320 AM
N,code_prec,family_prec,member_prec,2,13-May-20 08.25.08.942685 AM
Y,code_prec,family_prec,member_prec,2,13-May-20 08.40.46.168591 AM
N,code_prec,family_prec,member_prec,2,13-May-20 08.50.40.639066 AM
Y,code_cons,family_cons,member_cons,3,13-May-20 09.48.39.558112 AM
N,code_cons,family_cons,member_cons,3,13-May-20 09.53.36.491484 AM
Y,code_prec,family_prec,member_prec,2,13-May-20 09.29.25.957806 PM
N,code_prec,family_prec,member_prec,2,13-May-20 09.39.54.688251 PM
Y,code_prec,family_prec,member_prec,2,13-May-20 09.51.56.315737 PM
N,code_prec,family_prec,member_prec,2,13-May-20 10.02.29.255844 PM
Y,code_cons,family_cons,member_cons,3,13-May-20 10.59.42.119052 PM
N,code_cons,family_cons,member_cons,3,13-May-20 11.02.42.052726 PM
Y,code_prec,family_prec,member_prec,2,14-May-20 11.39.23.091480 AM
N,code_prec,family_prec,member_prec,2,14-May-20 11.49.22.418907 AM
Y,code_prec,family_prec,member_prec,2,14-May-20 12.04.52.894422 PM
N,code_prec,family_prec,member_prec,2,14-May-20 12.15.13.424512 PM
Y,code_cons,family_cons,member_cons,3,14-May-20 01.17.28.096070 PM
N,code_cons,family_cons,member_cons,3,14-May-20 01.19.50.907330 PM
Y,code_prec,family_prec,member_prec,2,15-May-20 03.51.25.203080 AM
N,code_prec,family_prec,member_prec,2,15-May-20 04.02.15.424040 AM
Y,code_prec,family_prec,member_prec,2,15-May-20 04.13.39.205507 AM
N,code_prec,family_prec,member_prec,2,15-May-20 04.23.30.582577 AM
Y,code_cons,family_cons,member_cons,3,15-May-20 05.26.27.972070 AM
N,code_cons,family_cons,member_cons,3,15-May-20 05.28.53.178709 AM
Y,code_prec,family_prec,member_prec,2,15-May-20 05.11.10.531917 PM
N,code_prec,family_prec,member_prec,2,15-May-20 05.22.48.119968 PM
Y,code_prec,family_prec,member_prec,2,15-May-20 05.39.26.510456 PM
N,code_prec,family_prec,member_prec,2,15-May-20 05.50.13.439713 PM
Y,code_cons,family_cons,member_cons,3,15-May-20 06.45.28.049391 PM
N,code_cons,family_cons,member_cons,3,15-May-20 06.49.34.179992 PM
Y,code_prec,family_prec,member_prec,2,16-May-20 06.02.37.289176 AM
N,code_prec,family_prec,member_prec,2,16-May-20 06.12.11.838884 AM
Y,code_prec,family_prec,member_prec,2,16-May-20 06.25.50.345295 AM
N,code_prec,family_prec,member_prec,2,16-May-20 06.35.22.977517 AM
Y,code_cons,family_cons,member_cons,3,16-May-20 07.32.48.753677 AM
N,code_cons,family_cons,member_cons,3,16-May-20 07.37.20.037412 AM
Y,code_prec,family_prec,member_prec,2,16-May-20 08.14.20.812962 PM
N,code_prec,family_prec,member_prec,2,16-May-20 08.24.26.406582 PM
Y,code_prec,family_prec,member_prec,2,16-May-20 08.35.58.294079 PM
N,code_prec,family_prec,member_prec,2,16-May-20 08.44.49.765483 PM
Y,code_cons,family_cons,member_cons,3,16-May-20 09.46.16.723602 PM
N,code_cons,family_cons,member_cons,3,16-May-20 09.48.51.090305 PM
Y,code_prec,family_prec,member_prec,2,17-May-20 04.39.24.769765 AM
N,code_prec,family_prec,member_prec,2,17-May-20 04.48.30.158868 AM
Y,code_prec,family_prec,member_prec,2,17-May-20 05.03.41.942906 AM
N,code_prec,family_prec,member_prec,2,17-May-20 05.14.08.024167 AM
Y,code_cons,family_cons,member_cons,3,17-May-20 06.16.27.154248 AM
N,code_cons,family_cons,member_cons,3,17-May-20 06.18.47.300502 AM
Y,code_prec,family_prec,member_prec,2,17-May-20 08.30.01.339653 PM
N,code_prec,family_prec,member_prec,2,17-May-20 08.39.40.846926 PM
Y,code_prec,family_prec,member_prec,2,17-May-20 08.51.48.312937 PM
N,code_prec,family_prec,member_prec,2,17-May-20 09.02.32.948345 PM
Y,code_cons,family_cons,member_cons,3,17-May-20 10.00.20.339209 PM
N,code_cons,family_cons,member_cons,3,17-May-20 10.04.07.668292 PM
Y,code_prec,family_prec,member_prec,2,18-May-20 01.07.59.150185 PM
N,code_prec,family_prec,member_prec,2,18-May-20 01.19.22.343841 PM
Y,code_prec,family_prec,member_prec,2,18-May-20 01.35.06.475484 PM
N,code_prec,family_prec,member_prec,2,18-May-20 01.43.51.179916 PM
Y,code_cons,family_cons,member_cons,3,18-May-20 02.40.38.246356 PM
N,code_cons,family_cons,member_cons,3,18-May-20 02.43.08.918509 PM
Y,code_prec,family_prec,member_prec,2,19-May-20 07.19.07.266031 AM
N,code_prec,family_prec,member_prec,2,19-May-20 07.29.26.574350 AM
Y,code_prec,family_prec,member_prec,2,19-May-20 07.43.02.713080 AM
N,code_prec,family_prec,member_prec,2,19-May-20 07.52.15.956720 AM
Y,code_cons,family_cons,member_cons,3,19-May-20 08.54.02.867442 AM
N,code_cons,family_cons,member_cons,3,19-May-20 08.57.58.714090 AM
Y,code_prec,family_prec,member_prec,2,19-May-20 05.53.38.935617 PM
N,code_prec,family_prec,member_prec,2,19-May-20 06.01.54.610116 PM
Y,code_prec,family_prec,member_prec,2,19-May-20 06.13.40.088971 PM
N,code_prec,family_prec,member_prec,2,19-May-20 06.24.28.687486 PM
Y,code_cons,family_cons,member_cons,3,19-May-20 07.18.54.575293 PM
N,code_cons,family_cons,member_cons,3,19-May-20 07.22.46.099225 PM
Y,code_prec,family_prec,member_prec,2,20-May-20 04.08.26.155635 AM
N,code_prec,family_prec,member_prec,2,20-May-20 04.16.30.466979 AM
Y,code_prec,family_prec,member_prec,2,20-May-20 04.27.35.655507 AM
N,code_prec,family_prec,member_prec,2,20-May-20 04.36.18.509434 AM
Y,code_cons,family_cons,member_cons,3,20-May-20 05.34.26.015587 AM
N,code_cons,family_cons,member_cons,3,20-May-20 05.37.08.644761 AM
Y,code_prec,family_prec,member_prec,2,20-May-20 04.04.49.134828 PM
N,code_prec,family_prec,member_prec,2,20-May-20 04.14.04.790848 PM
Y,code_prec,family_prec,member_prec,2,20-May-20 04.29.06.292716 PM
N,code_prec,family_prec,member_prec,2,20-May-20 04.40.27.756504 PM
Y,code_cons,family_cons,member_cons,3,20-May-20 05.41.06.694466 PM
N,code_cons,family_cons,member_cons,3,20-May-20 05.43.09.504148 PM
Y,code_prec,family_prec,member_prec,2,21-May-20 02.34.42.288789 AM
N,code_prec,family_prec,member_prec,2,21-May-20 02.45.17.520925 AM
Y,code_prec,family_prec,member_prec,2,21-May-20 02.59.02.415443 AM
N,code_prec,family_prec,member_prec,2,21-May-20 03.09.49.255203 AM
Y,code_cons,family_cons,member_cons,3,21-May-20 04.13.24.947850 AM
N,code_cons,family_cons,member_cons,3,21-May-20 04.16.57.620808 AM
Y,code_prec,family_prec,member_prec,2,21-May-20 05.50.59.947514 PM
N,code_prec,family_prec,member_prec,2,21-May-20 06.02.10.730325 PM
Y,code_prec,family_prec,member_prec,2,21-May-20 06.14.42.290963 PM
N,code_prec,family_prec,member_prec,2,21-May-20 06.25.31.774935 PM
Y,code_cons,family_cons,member_cons,3,21-May-20 07.28.15.813160 PM
N,code_cons,family_cons,member_cons,3,21-May-20 07.33.18.088087 PM
Y,code_prec,family_prec,member_prec,2,22-May-20 09.31.29.740389 AM
N,code_prec,family_prec,member_prec,2,22-May-20 09.40.08.756161 AM
Y,code_prec,family_prec,member_prec,2,22-May-20 09.55.00.376484 AM
N,code_prec,family_prec,member_prec,2,22-May-20 10.06.35.507394 AM
Y,code_cons,family_cons,member_cons,3,22-May-20 11.02.58.321443 AM
N,code_cons,family_cons,member_cons,3,22-May-20 11.06.01.393367 AM
Y,code_prec,family_prec,member_prec,2,22-May-20 08.36.46.667916 PM
N,code_prec,family_prec,member_prec,2,22-May-20 08.44.51.409573 PM
Y,code_prec,family_prec,member_prec,2,22-May-20 08.52.09.223925 PM
N,code_prec,family_prec,member_prec,2,22-May-20 09.02.27.974921 PM
Y,code_cons,family_cons,member_cons,3,22-May-20 10.02.04.918700 PM
N,code_cons,family_cons,member_cons,3,22-May-20 10.04.41.752629 PM
Y,code_prec,family_prec,member_prec,2,23-May-20 09.31.17.160744 AM
N,code_prec,family_prec,member_prec,2,23-May-20 09.40.56.470545 AM
Y,code_prec,family_prec,member_prec,2,23-May-20 09.51.20.962549 AM
N,code_prec,family_prec,member_prec,2,23-May-20 10.00.34.594403 AM
Y,code_cons,family_cons,member_cons,3,23-May-20 11.04.43.329284 AM
N,code_cons,family_cons,member_cons,3,23-May-20 11.07.16.102509 AM
Y,code_prec,family_prec,member_prec,2,23-May-20 07.39.13.786237 PM
N,code_prec,family_prec,member_prec,2,23-May-20 07.49.39.035973 PM
Y,code_prec,family_prec,member_prec,2,23-May-20 08.06.31.669692 PM
N,code_prec,family_prec,member_prec,2,23-May-20 08.16.42.564862 PM
Y,code_cons,family_cons,member_cons,3,23-May-20 09.13.37.845712 PM
N,code_cons,family_cons,member_cons,3,23-May-20 09.17.40.506420 PM
Y,code_prec,family_prec,member_prec,2,24-May-20 11.27.15.160324 AM
N,code_prec,family_prec,member_prec,2,24-May-20 11.37.12.930354 AM
Y,code_prec,family_prec,member_prec,2,24-May-20 11.51.14.551619 AM
N,code_prec,family_prec,member_prec,2,24-May-20 12.01.11.058794 PM
Y,code_cons,family_cons,member_cons,3,24-May-20 01.02.21.090688 PM
N,code_cons,family_cons,member_cons,3,24-May-20 01.04.09.118488 PM
Y,code_prec,family_prec,member_prec,2,24-May-20 10.11.11.138077 PM
N,code_prec,family_prec,member_prec,2,24-May-20 10.21.43.248624 PM
Y,code_prec,family_prec,member_prec,2,24-May-20 10.35.44.656235 PM
N,code_prec,family_prec,member_prec,2,24-May-20 10.46.36.668183 PM
Y,code_cons,family_cons,member_cons,3,24-May-20 11.45.44.394725 PM
N,code_cons,family_cons,member_cons,3,24-May-20 11.47.21.467000 PM
Y,code_prec,family_prec,member_prec,2,25-May-20 03.03.46.178209 PM
N,code_prec,family_prec,member_prec,2,25-May-20 03.14.50.350961 PM
Y,code_prec,family_prec,member_prec,2,25-May-20 03.29.46.022400 PM
N,code_prec,family_prec,member_prec,2,25-May-20 03.41.35.453334 PM
Y,code_cons,family_cons,member_cons,3,25-May-20 04.40.33.916898 PM
N,code_cons,family_cons,member_cons,3,25-May-20 04.45.14.982049 PM
Y,code_prec,family_prec,member_prec,2,26-May-20 07.19.43.257255 AM
N,code_prec,family_prec,member_prec,2,26-May-20 07.29.34.633139 AM
Y,code_prec,family_prec,member_prec,2,26-May-20 07.39.00.755004 AM
N,code_prec,family_prec,member_prec,2,26-May-20 07.47.43.315197 AM
Y,code_cons,family_cons,member_cons,3,26-May-20 08.48.18.754462 AM
N,code_cons,family_cons,member_cons,3,26-May-20 08.52.50.125098 AM
Y,code_prec,family_prec,member_prec,2,26-May-20 10.49.09.559756 PM
N,code_prec,family_prec,member_prec,2,26-May-20 10.59.52.710613 PM
Y,code_prec,family_prec,member_prec,2,26-May-20 11.11.38.358966 PM
N,code_prec,family_prec,member_prec,2,26-May-20 11.21.24.732329 PM
Y,code_cons,family_cons,member_cons,3,27-May-20 12.24.51.238352 AM
N,code_cons,family_cons,member_cons,3,27-May-20 12.28.50.219038 AM
Y,code_prec,family_prec,member_prec,2,27-May-20 12.12.03.733527 PM
N,code_prec,family_prec,member_prec,2,27-May-20 12.20.59.133465 PM
Y,code_prec,family_prec,member_prec,2,27-May-20 12.32.56.144875 PM
N,code_prec,family_prec,member_prec,2,27-May-20 12.42.41.974986 PM
Y,code_cons,family_cons,member_cons,3,27-May-20 01.46.30.604752 PM
N,code_cons,family_cons,member_cons,3,27-May-20 01.49.50.819420 PM
Y,code_prec,family_prec,member_prec,2,27-May-20 10.42.42.739320 PM
N,code_prec,family_prec,member_prec,2,27-May-20 10.53.37.116635 PM
Y,code_prec,family_prec,member_prec,2,27-May-20 11.08.55.405361 PM
N,code_prec,family_prec,member_prec,2,27-May-20 11.19.26.363107 PM
Y,code_cons,family_cons,member_cons,3,28-May-20 12.10.41.555328 AM
N,code_cons,family_cons,member_cons,3,28-May-20 12.12.40.565545 AM
Y,code_prec,family_prec,member_prec,2,28-May-20 01.42.59.757279 PM
N,code_prec,family_prec,member_prec,2,28-May-20 01.53.25.885159 PM
Y,code_prec,family_prec,member_prec,2,28-May-20 02.03.23.270330 PM
N,code_prec,family_prec,member_prec,2,28-May-20 02.13.20.195592 PM
Y,code_cons,family_cons,member_cons,3,28-May-20 03.06.51.056907 PM
N,code_cons,family_cons,member_cons,3,28-May-20 03.07.15.225836 PM
Y,code_prec,family_prec,member_prec,2,29-May-20 04.10.09.519293 AM
N,code_prec,family_prec,member_prec,2,29-May-20 04.20.21.800115 AM
Y,code_prec,family_prec,member_prec,2,29-May-20 04.33.36.520678 AM
N,code_prec,family_prec,member_prec,2,29-May-20 04.42.18.419961 AM
Y,code_cons,family_cons,member_cons,3,29-May-20 05.47.00.129940 AM
N,code_cons,family_cons,member_cons,3,29-May-20 05.50.16.165899 AM
Y,code_prec,family_prec,member_prec,2,29-May-20 11.19.38.731438 PM
N,code_prec,family_prec,member_prec,2,29-May-20 11.27.58.475167 PM
Y,code_prec,family_prec,member_prec,2,29-May-20 11.43.19.283116 PM
N,code_prec,family_prec,member_prec,2,29-May-20 11.52.09.456354 PM
Y,code_cons,family_cons,member_cons,3,30-May-20 12.48.36.797616 AM
N,code_cons,family_cons,member_cons,3,30-May-20 12.51.34.229515 AM
Y,code_prec,family_prec,member_prec,2,30-May-20 12.50.54.840426 PM
N,code_prec,family_prec,member_prec,2,30-May-20 01.00.03.697675 PM
Y,code_prec,family_prec,member_prec,2,30-May-20 01.10.19.586954 PM
N,code_prec,family_prec,member_prec,2,30-May-20 01.20.49.617214 PM
Y,code_cons,family_cons,member_cons,3,30-May-20 02.20.45.907139 PM
N,code_cons,family_cons,member_cons,3,30-May-20 02.24.21.600713 PM
Y,code_prec,family_prec,member_prec,2,30-May-20 08.46.13.898556 PM
N,code_prec,family_prec,member_prec,2,30-May-20 08.55.29.362096 PM
Y,code_prec,family_prec,member_prec,2,30-May-20 09.06.22.061877 PM
N,code_prec,family_prec,member_prec,2,30-May-20 09.17.08.158617 PM
Y,code_cons,family_cons,member_cons,3,30-May-20 10.12.01.370673 PM
N,code_cons,family_cons,member_cons,3,30-May-20 10.13.43.009978 PM
Y,code_prec,family_prec,member_prec,2,31-May-20 09.35.17.354398 AM
N,code_prec,family_prec,member_prec,2,31-May-20 09.44.33.153662 AM
Y,code_prec,family_prec,member_prec,2,31-May-20 10.01.10.616708 AM
N,code_prec,family_prec,member_prec,2,31-May-20 10.12.23.109084 AM
Y,code_cons,family_cons,member_cons,3,31-May-20 11.08.16.303905 AM
N,code_cons,family_cons,member_cons,3,31-May-20 11.11.14.246547 AM
Y,code_prec,family_prec,member_prec,2,31-May-20 09.15.29.300873 PM
N,code_prec,family_prec,member_prec,2,31-May-20 09.25.44.451425 PM
Y,code_prec,family_prec,member_prec,2,31-May-20 09.41.01.826604 PM
N,code_prec,family_prec,member_prec,2,31-May-20 09.52.42.419817 PM
Y,code_cons,family_cons,member_cons,3,31-May-20 10.48.31.145156 PM
N,code_cons,family_cons,member_cons,3,31-May-20 10.53.51.406314 PM
Y,code_prec,family_prec,member_prec,2,01-Jun-20 02.42.29.658280 PM
N,code_prec,family_prec,member_prec,2,01-Jun-20 02.52.59.766454 PM
Y,code_prec,family_prec,member_prec,2,01-Jun-20 03.08.39.490142 PM
N,code_prec,family_prec,member_prec,2,01-Jun-20 03.20.18.195139 PM
Y,code_cons,family_cons,member_cons,3,01-Jun-20 04.22.31.981537 PM
N,code_cons,family_cons,member_cons,3,01-Jun-20 04.25.46.569127 PM
Y,code_prec,family_prec,member_prec,2,02-Jun-20 02.21.20.199977 AM
N,code_prec,family_prec,member_prec,2,02-Jun-20 02.32.11.408224 AM
Y,code_prec,family_prec,member_prec,2,02-Jun-20 02.46.10.545882 AM
N,code_prec,family_prec,member_prec,2,02-Jun-20 02.55.31.549720 AM
Y,code_cons,family_cons,member_cons,3,02-Jun-20 03.55.56.491056 AM
N,code_cons,family_cons,member_cons,3,02-Jun-20 03.59.04.867243 AM
Y,code_prec,family_prec,member_prec,2,02-Jun-20 04.50.20.463578 PM
N,code_prec,family_prec,member_prec,2,02-Jun-20 05.00.48.003009 PM
Y,code_prec,family_prec,member_prec,2,02-Jun-20 05.15.43.270714 PM
N,code_prec,family_prec,member_prec,2,02-Jun-20 05.26.05.513386 PM
Y,code_cons,family_cons,member_cons,3,02-Jun-20 06.26.04.459797 PM
N,code_cons,family_cons,member_cons,3,02-Jun-20 06.26.41.925534 PM
Y,code_prec,family_prec,member_prec,2,03-Jun-20 06.39.46.141130 AM
N,code_prec,family_prec,member_prec,2,03-Jun-20 06.49.03.134687 AM
Y,code_prec,family_prec,member_prec,2,03-Jun-20 06.57.04.851572 AM
N,code_prec,family_prec,member_prec,2,03-Jun-20 07.05.47.823673 AM
Y,code_cons,family_cons,member_cons,3,03-Jun-20 08.07.15.750867 AM
N,code_cons,family_cons,member_cons,3,03-Jun-20 08.11.09.309708 AM
Y,code_prec,family_prec,member_prec,2,03-Jun-20 10.46.08.882937 PM
N,code_prec,family_prec,member_prec,2,03-Jun-20 10.54.53.866518 PM
Y,code_prec,family_prec,member_prec,2,03-Jun-20 11.06.02.905856 PM
N,code_prec,family_prec,member_prec,2,03-Jun-20 11.16.43.847824 PM
Y,code_cons,family_cons,member_cons,3,04-Jun-20 12.17.23.186678 AM
N,code_cons,family_cons,member_cons,3,04-Jun-20 12.21.41.671345 AM
Y,code_prec,family_prec,member_prec,2,04-Jun-20 01.44.02.850190 PM
N,code_prec,family_prec,member_prec,2,04-Jun-20 01.53.54.149848 PM
Y,code_prec,family_prec,member_prec,2,04-Jun-20 02.12.11.286211 PM
N,code_prec,family_prec,member_prec,2,04-Jun-20 02.22.32.019924 PM
Y,code_cons,family_cons,member_cons,3,04-Jun-20 03.21.56.015410 PM
N,code_cons,family_cons,member_cons,3,04-Jun-20 03.25.57.003210 PM
Y,code_prec,family_prec,member_prec,2,05-Jun-20 04.09.11.722058 AM
N,code_prec,family_prec,member_prec,2,05-Jun-20 04.19.44.226284 AM
Y,code_prec,family_prec,member_prec,2,05-Jun-20 04.37.55.576568 AM
N,code_prec,family_prec,member_prec,2,05-Jun-20 04.47.16.562574 AM
Y,code_cons,family_cons,member_cons,3,05-Jun-20 05.54.03.692584 AM
N,code_cons,family_cons,member_cons,3,05-Jun-20 05.57.00.574311 AM
Y,code_prec,family_prec,member_prec,2,05-Jun-20 07.00.09.157331 PM
N,code_prec,family_prec,member_prec,2,05-Jun-20 07.09.33.157260 PM
Y,code_prec,family_prec,member_prec,2,05-Jun-20 07.26.11.956286 PM
N,code_prec,family_prec,member_prec,2,05-Jun-20 07.35.11.245422 PM
Y,code_cons,family_cons,member_cons,3,05-Jun-20 08.31.06.202092 PM
N,code_cons,family_cons,member_cons,3,05-Jun-20 08.33.32.785263 PM
Y,code_prec,family_prec,member_prec,2,06-Jun-20 10.31.53.496876 AM
N,code_prec,family_prec,member_prec,2,06-Jun-20 10.40.37.498152 AM
Y,code_prec,family_prec,member_prec,2,06-Jun-20 10.53.22.852893 AM
N,code_prec,family_prec,member_prec,2,06-Jun-20 11.02.43.641824 AM
Y,code_cons,family_cons,member_cons,3,06-Jun-20 12.06.08.404038 PM
N,code_cons,family_cons,member_cons,3,06-Jun-20 12.08.57.512883 PM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 12.32.32.068419 AM
N,code_prec,family_prec,member_prec,2,07-Jun-20 12.42.53.765367 AM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 12.55.44.390845 AM
N,code_prec,family_prec,member_prec,2,07-Jun-20 01.06.00.650780 AM
Y,code_cons,family_cons,member_cons,3,07-Jun-20 01.53.54.501982 AM
N,code_cons,family_cons,member_cons,3,07-Jun-20 01.57.23.254561 AM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 03.16.24.940985 PM
N,code_prec,family_prec,member_prec,2,07-Jun-20 03.26.58.410609 PM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 03.42.16.587734 PM
N,code_prec,family_prec,member_prec,2,07-Jun-20 03.53.21.798428 PM
Y,code_cons,family_cons,member_cons,3,07-Jun-20 04.53.51.145679 PM
N,code_cons,family_cons,member_cons,3,07-Jun-20 04.54.18.903615 PM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 10.57.41.814354 PM
N,code_prec,family_prec,member_prec,2,07-Jun-20 11.07.39.919001 PM
Y,code_prec,family_prec,member_prec,2,07-Jun-20 11.20.34.750155 PM
N,code_prec,family_prec,member_prec,2,07-Jun-20 11.30.48.562148 PM
Y,code_cons,family_cons,member_cons,3,08-Jun-20 12.27.53.493289 AM
N,code_cons,family_cons,member_cons,3,08-Jun-20 12.30.07.209084 AM
Y,code_prec,family_prec,member_prec,2,08-Jun-20 02.14.00.617237 PM
N,code_prec,family_prec,member_prec,2,08-Jun-20 02.23.47.784730 PM
Y,code_prec,family_prec,member_prec,2,08-Jun-20 02.37.01.628465 PM
N,code_prec,family_prec,member_prec,2,08-Jun-20 02.47.21.844182 PM
Y,code_cons,family_cons,member_cons,3,08-Jun-20 03.49.43.060383 PM
N,code_cons,family_cons,member_cons,3,08-Jun-20 03.51.20.102120 PM
Y,code_prec,family_prec,member_prec,2,09-Jun-20 02.06.15.305736 AM
N,code_prec,family_prec,member_prec,2,09-Jun-20 02.15.49.960405 AM
Y,code_prec,family_prec,member_prec,2,09-Jun-20 02.31.19.933779 AM
N,code_prec,family_prec,member_prec,2,09-Jun-20 02.41.47.247373 AM
Y,code_cons,family_cons,member_cons,3,09-Jun-20 03.36.39.779944 AM
N,code_cons,family_cons,member_cons,3,09-Jun-20 03.40.45.883949 AM
Y,code_prec,family_prec,member_prec,2,09-Jun-20 04.06.30.949487 PM
N,code_prec,family_prec,member_prec,2,09-Jun-20 04.15.20.626505 PM
Y,code_prec,family_prec,member_prec,2,09-Jun-20 04.28.12.654765 PM
N,code_prec,family_prec,member_prec,2,09-Jun-20 04.38.46.651965 PM
Y,code_cons,family_cons,member_cons,3,09-Jun-20 05.28.40.984624 PM
N,code_cons,family_cons,member_cons,3,09-Jun-20 05.31.25.333536 PM
Y,code_prec,family_prec,member_prec,2,10-Jun-20 11.47.14.078920 AM
N,code_prec,family_prec,member_prec,2,10-Jun-20 11.57.27.070544 AM
Y,code_prec,family_prec,member_prec,2,10-Jun-20 12.08.49.120917 PM
N,code_prec,family_prec,member_prec,2,10-Jun-20 12.18.15.204425 PM
Y,code_cons,family_cons,member_cons,3,10-Jun-20 01.17.51.883675 PM
N,code_cons,family_cons,member_cons,3,10-Jun-20 01.23.36.141401 PM
Y,code_prec,family_prec,member_prec,2,11-Jun-20 02.49.06.252290 AM
N,code_prec,family_prec,member_prec,2,11-Jun-20 03.00.05.091638 AM
Y,code_prec,family_prec,member_prec,2,11-Jun-20 03.12.38.276565 AM
N,code_prec,family_prec,member_prec,2,11-Jun-20 03.24.03.143889 AM
Y,code_cons,family_cons,member_cons,3,11-Jun-20 04.21.24.495042 AM
N,code_cons,family_cons,member_cons,3,11-Jun-20 04.23.14.201124 AM
Y,code_prec,family_prec,member_prec,2,11-Jun-20 05.07.07.817389 PM
N,code_prec,family_prec,member_prec,2,11-Jun-20 05.17.59.689629 PM
Y,code_prec,family_prec,member_prec,2,11-Jun-20 05.31.45.160311 PM
N,code_prec,family_prec,member_prec,2,11-Jun-20 05.40.55.755477 PM
Y,code_cons,family_cons,member_cons,3,11-Jun-20 06.38.34.260075 PM
N,code_cons,family_cons,member_cons,3,11-Jun-20 06.38.52.614707 PM
Y,code_prec,family_prec,member_prec,2,12-Jun-20 04.25.38.094856 AM
N,code_prec,family_prec,member_prec,2,12-Jun-20 04.35.57.544963 AM
Y,code_prec,family_prec,member_prec,2,12-Jun-20 04.48.23.232271 AM
N,code_prec,family_prec,member_prec,2,12-Jun-20 04.58.20.383318 AM
Y,code_cons,family_cons,member_cons,3,12-Jun-20 05.56.29.451394 AM
N,code_cons,family_cons,member_cons,3,12-Jun-20 06.00.57.043671 AM
Y,code_prec,family_prec,member_prec,2,12-Jun-20 03.52.39.567129 PM
N,code_prec,family_prec,member_prec,2,12-Jun-20 04.04.17.611169 PM
Y,code_prec,family_prec,member_prec,2,12-Jun-20 04.18.53.257514 PM
N,code_prec,family_prec,member_prec,2,12-Jun-20 04.28.26.902934 PM
Y,code_cons,family_cons,member_cons,3,12-Jun-20 05.25.56.747293 PM
N,code_cons,family_cons,member_cons,3,12-Jun-20 05.31.05.632643 PM
Y,code_prec,family_prec,member_prec,2,13-Jun-20 02.41.37.765448 AM
N,code_prec,family_prec,member_prec,2,13-Jun-20 02.50.39.543025 AM
Y,code_prec,family_prec,member_prec,2,13-Jun-20 03.00.34.980811 AM
N,code_prec,family_prec,member_prec,2,13-Jun-20 03.09.42.739995 AM
Y,code_cons,family_cons,member_cons,3,13-Jun-20 04.13.23.913379 AM
N,code_cons,family_cons,member_cons,3,13-Jun-20 04.18.23.118809 AM
Y,code_prec,family_prec,member_prec,2,13-Jun-20 02.40.44.390762 PM
N,code_prec,family_prec,member_prec,2,13-Jun-20 02.51.22.348596 PM
Y,code_prec,family_prec,member_prec,2,13-Jun-20 03.04.58.438868 PM
N,code_prec,family_prec,member_prec,2,13-Jun-20 03.14.10.691730 PM
Y,code_cons,family_cons,member_cons,3,13-Jun-20 04.07.18.979245 PM
N,code_cons,family_cons,member_cons,3,13-Jun-20 04.12.09.917725 PM
Y,code_prec,family_prec,member_prec,2,14-Jun-20 05.46.25.553025 AM
N,code_prec,family_prec,member_prec,2,14-Jun-20 05.55.30.170681 AM
Y,code_prec,family_prec,member_prec,2,14-Jun-20 06.09.27.767031 AM
N,code_prec,family_prec,member_prec,2,14-Jun-20 06.19.59.217011 AM
Y,code_cons,family_cons,member_cons,3,14-Jun-20 07.21.27.146487 AM
N,code_cons,family_cons,member_cons,3,14-Jun-20 07.23.40.094398 AM
Y,code_prec,family_prec,member_prec,2,14-Jun-20 10.14.53.374182 PM
N,code_prec,family_prec,member_prec,2,14-Jun-20 10.25.39.811279 PM
Y,code_prec,family_prec,member_prec,2,14-Jun-20 10.41.52.780230 PM
N,code_prec,family_prec,member_prec,2,14-Jun-20 10.53.11.396746 PM
Y,code_cons,family_cons,member_cons,3,14-Jun-20 11.51.35.498932 PM
N,code_cons,family_cons,member_cons,3,14-Jun-20 11.53.25.550231 PM
Y,code_prec,family_prec,member_prec,2,15-Jun-20 02.11.54.927264 PM
N,code_prec,family_prec,member_prec,2,15-Jun-20 02.21.57.127040 PM
Y,code_prec,family_prec,member_prec,2,15-Jun-20 02.34.26.333085 PM
N,code_prec,family_prec,member_prec,2,15-Jun-20 02.43.41.229486 PM
Y,code_cons,family_cons,member_cons,3,15-Jun-20 03.45.11.109337 PM
